Level,Content,ExceptionMessage,ExceptionStackTrace,MachineName,Source,ThreadId,Type,Logger,IP,Application,SubApplication,Alias,BelongToType,BelongToUID,BelongToRemark,ObjectBefore,ObjectAfter
TRACE,Tracing#be9902fc-e61d-4d00-b85e-677825f0c7ee begin trace,$,,,,29,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,be9902fc-e61d-4d00-b85e-677825f0c7ee,1,,
TRACE,Tracing#be9902fc-e61d-4d00-b85e-677825f0c7ee execute time:6145 ms end trace,$,,,,25,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,be9902fc-e61d-4d00-b85e-677825f0c7ee,2,"{""Success"":false,""Message"":""Value cannot be null.\r\nParameter name: source"",""InnerException"":{""ClassName"":""System.ArgumentNullException"",""Message"":""Value cannot be null."",""Data"":null,""InnerException"":null,""HelpURL"":null,""StackTraceString"":""   於 System.Linq.Enumerable.Select[TSource,TResult](IEnumerable`1 source, Func`2 selector)\r\n   於 YAEP.WMS.BLL.Manager.ManifestManager.SetGroupMoveAdjustment(IEnumerable`1 requests) 於 D:\\Project\\WMS2\\Mainproject\\YAEP.WMS.BLL\\Manager\\ManifestManager.Manifest.cs: 行 1323"",""RemoteStackTraceString"":null,""RemoteStackIndex"":0,""ExceptionMethod"":""8\nSelect\nSystem.Core, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\nSystem.Linq.Enumerable\nSystem.Collections.Generic.IEnumerable`1[TResult] Select[TSource,TResult](System.Collections.Generic.IEnumerable`1[TSource], System.Func`2[TSource,TResult])"",""HResult"":-2147467261,""Source"":""System.Core"",""WatsonBuckets"":null,""ParamName"":""source""},""Content"":false,""TypeCode"":500}",
TRACE,Tracing#cb7dfe6e-ee23-4d2b-adc5-cf27785ea465 begin trace,$,,,,29,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,cb7dfe6e-ee23-4d2b-adc5-cf27785ea465,1,,
TRACE,Tracing#cb7dfe6e-ee23-4d2b-adc5-cf27785ea465 execute time:5579 ms end trace,$,,,,24,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,cb7dfe6e-ee23-4d2b-adc5-cf27785ea465,2,"{""Success"":false,""Message"":""Value cannot be null.\r\nParameter name: source"",""InnerException"":{""ClassName"":""System.ArgumentNullException"",""Message"":""Value cannot be null."",""Data"":null,""InnerException"":null,""HelpURL"":null,""StackTraceString"":""   於 System.Linq.Enumerable.Select[TSource,TResult](IEnumerable`1 source, Func`2 selector)\r\n   於 YAEP.WMS.BLL.Manager.ManifestManager.SetGroupMoveAdjustment(IEnumerable`1 requests) 於 D:\\Project\\WMS2\\Mainproject\\YAEP.WMS.BLL\\Manager\\ManifestManager.Manifest.cs: 行 1323"",""RemoteStackTraceString"":null,""RemoteStackIndex"":0,""ExceptionMethod"":""8\nSelect\nSystem.Core, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\nSystem.Linq.Enumerable\nSystem.Collections.Generic.IEnumerable`1[TResult] Select[TSource,TResult](System.Collections.Generic.IEnumerable`1[TSource], System.Func`2[TSource,TResult])"",""HResult"":-2147467261,""Source"":""System.Core"",""WatsonBuckets"":null,""ParamName"":""source""},""Content"":false,""TypeCode"":500}",
TRACE,Tracing#9d1807b8-4f2f-48fa-b2ac-e28415f80e91 begin trace,$,,,,29,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,9d1807b8-4f2f-48fa-b2ac-e28415f80e91,1,,
TRACE,Tracing#9d1807b8-4f2f-48fa-b2ac-e28415f80e91 execute time:9809 ms end trace,$,,,,27,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,9d1807b8-4f2f-48fa-b2ac-e28415f80e91,2,"{""Success"":false,""Message"":""Value cannot be null.\r\nParameter name: source"",""InnerException"":{""ClassName"":""System.ArgumentNullException"",""Message"":""Value cannot be null."",""Data"":null,""InnerException"":null,""HelpURL"":null,""StackTraceString"":""   於 System.Linq.Enumerable.Select[TSource,TResult](IEnumerable`1 source, Func`2 selector)\r\n   於 YAEP.WMS.BLL.Manager.ManifestManager.SetGroupMoveAdjustment(IEnumerable`1 requests) 於 D:\\Project\\WMS2\\Mainproject\\YAEP.WMS.BLL\\Manager\\ManifestManager.Manifest.cs: 行 1323"",""RemoteStackTraceString"":null,""RemoteStackIndex"":0,""ExceptionMethod"":""8\nSelect\nSystem.Core, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\nSystem.Linq.Enumerable\nSystem.Collections.Generic.IEnumerable`1[TResult] Select[TSource,TResult](System.Collections.Generic.IEnumerable`1[TSource], System.Func`2[TSource,TResult])"",""HResult"":-2147467261,""Source"":""System.Core"",""WatsonBuckets"":null,""ParamName"":""source""},""Content"":false,""TypeCode"":500}",
TRACE,Tracing#a349ba53-b43e-4be0-9352-f0a1d7bac74e begin trace,$,,,,22,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,a349ba53-b43e-4be0-9352-f0a1d7bac74e,1,"[{""TargetWarehouseUID"":""3c336ed8-4a9d-4df2-94ad-4ebfbc8bca76"",""TargetSlotUID"":""52b871ee-e967-4003-8892-fa3ac76db335"",""TargetItemUID"":""a96a9de6-f027-4714-b439-64d477fec187"",""TargetPackageUID"":""0069599d-020d-4cfa-89a7-e6248943c3a8"",""TargetQty"":5008,""PayloadType"":5,""SourcePayloadUIDList"":[""1d145e6c-8377-42c2-acfd-da93e3c16833""]}]",
TRACE,Tracing#04a829cc-a038-4ae5-a321-c7dabec4fe83 begin trace,$,,,,9,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,04a829cc-a038-4ae5-a321-c7dabec4fe83,1,"[{""TargetWarehouseUID"":""3c336ed8-4a9d-4df2-94ad-4ebfbc8bca76"",""TargetSlotUID"":""52b871ee-e967-4003-8892-fa3ac76db335"",""TargetItemUID"":""a96a9de6-f027-4714-b439-64d477fec187"",""TargetPackageUID"":""0069599d-020d-4cfa-89a7-e6248943c3a8"",""TargetQty"":5008,""PayloadType"":5,""SourcePayloadUIDList"":[""1d145e6c-8377-42c2-acfd-da93e3c16833""]}]",
TRACE,Tracing#5476ffc2-269c-470f-b4c5-edeb148c3658 begin trace,$,,,,7,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,5476ffc2-269c-470f-b4c5-edeb148c3658,1,"[{""TargetWarehouseUID"":""3c336ed8-4a9d-4df2-94ad-4ebfbc8bca76"",""TargetSlotUID"":""52b871ee-e967-4003-8892-fa3ac76db335"",""TargetItemUID"":""a96a9de6-f027-4714-b439-64d477fec187"",""TargetPackageUID"":""0069599d-020d-4cfa-89a7-e6248943c3a8"",""TargetQty"":5008,""PayloadType"":5,""SourcePayloadUIDList"":[""1d145e6c-8377-42c2-acfd-da93e3c16833""]}]",
TRACE,Tracing#c3098504-b2af-4689-9a18-d90e3bedea94 begin trace,$,,,,10,SetPayloadGroupMoveAdjustment,admin,,WMS-Web-API-Tracing,,,980,c3098504-b2af-4689-9a18-d90e3bedea94,1,"[{""TargetWarehouseUID"":""3c336ed8-4a9d-4df2-94ad-4ebfbc8bca76"",""TargetSlotUID"":""52b871ee-e967-4003-8892-fa3ac76db335"",""TargetItemUID"":""a96a9de6-f027-4714-b439-64d477fec187"",""TargetPackageUID"":""0069599d-020d-4cfa-89a7-e6248943c3a8"",""TargetQty"":5008,""PayloadType"":5,""SourcePayloadUIDList"":[""1d145e6c-8377-42c2-acfd-da93e3c16833""]}]",
